Step;Time;Temp;KinEng;PotEng;TotEng;Press;Lx;Density
157250;157250;301.77377;7195.3427;859.80184;8055.1446;103.56838;63.841031;0.72900928
157500;157500;292.57652;6976.0482;884.48333;7860.5315;99.482118;63.860306;0.72834936
157750;157750;297.76864;7099.8465;963.96618;8063.8127;329.03456;63.800856;0.7303873
158000;158000;295.30774;7041.17;798.04477;7839.2148;312.81324;63.782077;0.73103263
158250;158250;297.89776;7102.9252;791.48489;7894.4101;289.77442;63.789156;0.73078928
158500;158500;298.75381;7123.3364;931.92079;8055.2572;409.16181;63.77561;0.73125505
158750;158750;294.49222;7021.7252;832.31122;7854.0364;-2.3230712;63.834116;0.72924621
159000;159000;298.63292;7120.4538;886.47368;8006.9275;124.00851;63.823065;0.72962511
159250;159250;304.41721;7258.3716;946.81472;8205.1863;93.405222;63.868065;0.72808395
159500;159500;296.51178;7069.8786;928.06907;7997.9476;97.242358;63.970548;0.72459031
159750;159750;299.59255;7143.3349;989.75972;8133.0946;353.25475;63.902156;0.72691929
160000;160000;301.81177;7196.2488;930.3898;8126.6386;456.66922;63.827068;0.72948783
160250;160250;294.42891;7020.2156;901.8777;7922.0933;358.7001;63.790478;0.73074385
160500;160500;300.97934;7176.4007;975.55963;8151.9604;142.77964;63.849579;0.72871653
160750;160750;300.90899;7174.7233;825.59247;8000.3158;-12.995661;63.863309;0.72824663
161000;161000;298.91257;7127.1217;915.82623;8042.948;345.52259;63.746529;0.73225629
161250;161250;296.93656;7080.0067;924.06988;8004.0766;552.92532;63.884141;0.72753445
161500;161500;296.67587;7073.791;868.5086;7942.2996;528.06421;63.899357;0.72701483
161750;161750;296.9353;7079.9766;1029.3003;8109.2769;726.48719;63.804275;0.73026989
162000;162000;300.60285;7167.4239;825.31059;7992.7345;373.86904;63.904819;0.72682844
162250;162250;300.43008;7163.3045;895.45832;8058.7628;233.7457;63.86385;0.72822812
162500;162500;301.13047;7180.0042;1004.8169;8184.8211;111.64152;63.86951;0.72803455
162750;162750;294.55015;7023.1063;925.56421;7948.6705;124.62197;63.888466;0.72738669
163000;163000;302.58517;7214.6895;917.24833;8131.9378;247.08781;63.786898;0.73086687
163250;163250;296.57132;7071.2981;811.44781;7882.7459;288.50328;63.781985;0.73103581
163500;163500;300.77392;7171.5029;864.97637;8036.4793;244.41438;63.792719;0.73066683
163750;163750;291.43165;6948.7504;854.18493;7802.9354;261.8445;63.816724;0.72984261
164000;164000;297.94861;7104.1376;867.58179;7971.7194;517.29797;63.841149;0.72900524
164250;164250;299.80794;7148.4705;947.32325;8095.7938;386.97497;63.858296;0.72841815
164500;164500;294.89074;7031.2272;844.40843;7875.6356;512.17485;63.818006;0.72979862
164750;164750;299.78015;7147.8078;888.49482;8036.3027;309.59505;63.769394;0.73146889
165000;165000;297.52219;7093.9702;917.96431;8011.9345;114.37664;63.97415;0.72446791
165250;165250;301.73731;7194.4735;1105.6972;8300.1707;-1.2082905;64.145583;0.71867488
165500;165500;297.3191;7089.1278;1099.7576;8188.8854;305.29056;63.967391;0.72469759
165750;165750;292.25538;6968.391;999.5209;7967.9119;191.18912;63.914748;0.72648976
166000;166000;300.23188;7158.5787;989.78;8148.3587;558.18704;63.9295;0.72598696
166250;166250;300.24178;7158.8148;918.13294;8076.9478;800.13129;64.030557;0.72255496
166500;166500;297.45572;7092.3852;1057.1201;8149.5054;449.77643;64.164837;0.71802812
166750;166750;302.22587;7206.1224;946.92262;8153.045;268.97741;64.057274;0.72165128
167000;167000;300.02319;7153.6028;823.18091;7976.7837;257.6136;63.862495;0.72827447
167250;167250;292.53092;6974.9609;851.56291;7826.5239;122.32798;63.882084;0.72760472
167500;167500;301.18299;7181.2566;938.61931;8119.8759;-264.11945;64.083236;0.72077453
167750;167750;296.55972;7071.0214;993.41595;8064.4374;266.23882;64.093954;0.72041301
168000;168000;296.04466;7058.7406;920.69249;7979.4331;220.75427;64.011556;0.7231986
168250;168250;299.69439;7145.7631;921.00678;8066.7699;755.6451;63.940459;0.72561371
168500;168500;297.29997;7088.6717;964.62438;8053.2961;402.13233;63.993414;0.72381387
168750;168750;294.80334;7029.1434;1025.7652;8054.9085;457.07242;64.023034;0.72280971
169000;169000;296.20745;7062.6221;951.20756;8013.8297;135.86331;63.994195;0.72378734
169250;169250;302.61775;7215.4662;926.78397;8142.2502;214.13089;63.965214;0.72477159
169500;169500;293.82062;7005.7118;945.24544;7950.9572;258.83431;64.0639;0.72142736
169750;169750;297.22276;7086.8309;987.40968;8074.2405;335.77196;64.126336;0.71932219
170000;170000;299.90307;7150.7387;1155.389;8306.1277;343.82884;64.103332;0.72009686
170250;170250;298.10289;7107.816;1021.0182;8128.8343;228.97205;64.078755;0.72092576
170500;170500;295.03737;7034.7234;928.80493;7963.5283;107.5392;64.035311;0.72239405
170750;170750;296.61691;7072.3851;1005.6975;8078.0826;-75.142044;64.079554;0.72089878
171000;171000;297.37405;7090.4379;1039.165;8129.603;304.68491;64.179715;0.71752886
171250;171250;296.33568;7065.6797;946.28545;8011.9652;336.28201;64.123004;0.71943433
171500;171500;299.30818;7136.5545;1034.4066;8170.9611;197.06424;64.029873;0.72257814
171750;171750;296.29414;7064.6892;1002.5255;8067.2147;-17.593385;64.104867;0.72004515
172000;172000;302.82912;7220.5061;1030.0764;8250.5825;-29.41496;64.120928;0.71950419
172250;172250;297.63229;7096.5955;957.97476;8054.5702;116.98459;64.08377;0.72075651
172500;172500;299.13061;7132.3206;1019.7074;8152.028;359.22855;64.090616;0.72052555
172750;172750;301.76625;7195.1634;943.97066;8139.134;481.26779;64.090285;0.72053673
173000;173000;297.88605;7102.6459;987.65396;8090.2998;828.18212;64.000871;0.72356088
173250;173250;301.0051;7177.015;915.73238;8092.7474;661.31991;64.022998;0.72281092
173500;173500;295.73178;7051.2805;996.9127;8048.1932;214.78346;64.122527;0.71945038
173750;173750;299.45096;7139.9588;970.6813;8110.6401;196.03109;64.044685;0.7220769
174000;174000;295.55608;7047.0914;874.94691;7922.0383;343.10354;63.946762;0.72539918
174250;174250;297.74415;7099.2626;989.52025;8088.7828;347.0211;63.944886;0.72546301
174500;174500;297.5314;7094.1898;928.49451;8022.6843;239.9139;64.065555;0.72137147
174750;174750;299.01586;7129.5846;1027.852;8157.4366;273.4292;64.039084;0.72226639
175000;175000;294.64367;7025.3362;948.65953;7973.9958;180.03986;64.04812;0.72196072
175250;175250;302.58817;7214.7608;943.30062;8158.0615;222.88397;64.10472;0.72005011
175500;175500;295.43201;7044.133;874.92818;7919.0612;394.4332;64.015798;0.72305484
175750;175750;298.99742;7129.1447;924.70389;8053.8486;514.09988;63.899865;0.72699751
176000;176000;297.38174;7090.6214;852.45331;7943.0748;419.85578;64.02603;0.72270824
176250;176250;298.7366;7122.9261;996.39176;8119.3178;103.41558;64.078512;0.72093396
176500;176500;291.65691;6954.1214;1048.1018;8002.2232;222.24891;64.035111;0.72240084
176750;176750;297.06541;7083.079;936.32764;8019.4067;231.31558;63.979187;0.72429683
177000;177000;297.9677;7104.5926;918.64709;8023.2397;264.29618;64.015293;0.72307197
177250;177250;297.95776;7104.3558;943.37004;8047.7258;112.47469;64.136001;0.71899703
177500;177500;297.58055;7095.3617;1078.777;8174.1387;98.80029;64.267927;0.71457837
177750;177750;297.37311;7090.4156;1023.6949;8114.1105;455.80372;64.077299;0.7209749
178000;178000;295.66195;7049.6156;932.56594;7982.1815;438.06414;63.938755;0.72567175
178250;178250;303.13514;7227.8026;962.42715;8190.2298;477.83566;64.026341;0.72269772
178500;178500;297.54144;7094.4293;960.33061;8054.7599;589.64042;64.089421;0.72056588
178750;178750;299.30341;7136.4407;1045.1651;8181.6058;455.57406;64.085467;0.72069927
179000;179000;298.67291;7121.4073;841.66667;7963.074;225.13521;64.039827;0.72224123
179250;179250;301.70852;7193.787;872.72355;8066.5106;155.43813;63.99799;0.7236586
179500;179500;295.03789;7034.7358;925.14739;7959.8832;332.92593;63.941888;0.72556508
179750;179750;301.32897;7184.7372;916.58334;8101.3205;323.60265;64.005067;0.72341859
180000;180000;293.77813;7004.6988;910.19047;7914.8893;110.21891;64.110456;0.71985685
180250;180250;300.99383;7176.7462;963.76227;8140.5085;119.54027;63.981921;0.72420399
180500;180500;298.81607;7124.8208;810.77524;7935.596;319.61266;63.832896;0.72928802
180750;180750;299.00879;7129.416;816.28624;7945.7023;243.10907;63.916883;0.72641695
181000;181000;296.87548;7078.5504;1118.7445;8197.2949;619.48053;64.056932;0.72166284
181250;181250;298.79982;7124.4334;945.0897;8069.5232;165.75803;64.171787;0.71779486
181500;181500;302.27937;7207.3979;1022.0006;8229.3986;312.84392;64.04224;0.72215961
181750;181750;301.31877;7184.4939;836.74533;8021.2392;513.17783;63.905212;0.726815
182000;182000;298.02545;7105.9696;895.7532;8001.7228;484.59473;63.958058;0.72501491
182250;182250;297.60217;7095.8773;978.33649;8074.2137;292.19419;64.069014;0.72125462
182500;182500;303.16041;7228.4051;959.92233;8188.3274;92.223784;63.96027;0.72493967
182750;182750;299.08573;7131.2506;853.16323;7984.4138;-310.0002;63.873861;0.72788578
183000;183000;303.23497;7230.1829;872.41306;8102.596;36.933894;63.888176;0.72739659
183250;183250;298.03503;7106.1982;962.97992;8069.1781;95.022356;63.924755;0.72614862
183500;183500;297.15134;7085.1278;908.54347;7993.6713;750.29536;63.845537;0.72885493
183750;183750;300.58294;7166.9491;923.52007;8090.4692;579.01657;63.872461;0.72793362
184000;184000;295.51058;7046.0064;901.94847;7947.9549;525.39897;63.972991;0.72450729
184250;184250;299.04538;7130.2883;1057.4149;8187.7033;323.44198;64.01671;0.72302395
184500;184500;292.58142;6976.165;953.55067;7929.7157;98.885957;64.014247;0.7231074
184750;184750;296.55481;7070.9046;955.45392;8026.3585;95.698076;63.847205;0.72879782
185000;185000;300.45299;7163.8507;826.59699;7990.4477;178.2651;63.875044;0.72784531
185250;185250;298.98146;7128.7643;924.59333;8053.3576;21.636582;63.90206;0.72692258
185500;185500;300.34074;7161.1743;886.38002;8047.5544;412.38232;63.862981;0.72825784
185750;185750;293.80034;7005.2282;981.84532;7987.0735;378.32376;63.923452;0.72619302
186000;186000;301.79297;7195.8005;971.98959;8167.7901;281.59482;63.934009;0.72583335
186250;186250;299.33953;7137.3019;958.62624;8095.9282;141.76722;63.894541;0.72717923
186500;186500;298.82263;7124.9773;857.83967;7982.817;161.89361;63.821304;0.72968549
186750;186750;295.67668;7049.9668;915.94874;7965.9155;146.44478;63.965067;0.72477659
187000;187000;297.45601;7092.3923;1075.7161;8168.1083;485.44427;64.013347;0.72313792
187250;187250;293.88407;7007.2246;927.15455;7934.3792;761.24454;63.922019;0.72624186
187500;187500;296.09615;7059.9685;909.30321;7969.2717;641.79809;63.843015;0.7289413
187750;187750;299.51232;7141.4219;910.29321;8051.7151;381.10493;63.804526;0.73026129
188000;188000;297.99315;7105.1996;991.97879;8097.1784;-25.182243;64.014972;0.72308285
188250;188250;295.40792;7043.5586;956.73582;8000.2944;123.13698;63.992609;0.72384117
188500;188500;297.39777;7091.0036;1001.1561;8092.1597;265.68772;63.824483;0.72957647
188750;188750;298.00549;7105.4938;888.78071;7994.2745;49.377547;63.984953;0.72410104
189000;189000;297.60511;7095.9472;1104.7774;8200.7246;7.9646105;64.115308;0.71969341
189250;189250;293.75068;7004.0442;987.20169;7991.2459;159.02857;63.985238;0.72409136
189500;189500;298.26076;7111.5804;949.28854;8060.869;402.0319;63.847377;0.72879194
189750;189750;293.33481;6994.1284;930.76842;7924.8969;187.12017;63.89915;0.72702189
190000;190000;294.77809;7028.5414;947.75367;7976.295;652.61222;63.927565;0.72605286
190250;190250;306.66116;7311.8752;813.01331;8124.8885;549.65492;63.910903;0.72662088
190500;190500;296.60109;7072.0079;855.08595;7927.0938;537.02452;63.911382;0.72660453
190750;190750;298.46082;7116.3505;926.86697;8043.2174;535.87805;63.957269;0.72504172
191000;191000;306.73412;7313.6149;804.10965;8117.7245;518.37588;63.978586;0.72431723
191250;191250;298.18719;7109.8261;843.16517;7952.9912;322.20545;63.862212;0.72828417
191500;191500;297.78162;7100.1558;876.56916;7976.725;19.904235;63.802823;0.73031977
191750;191750;299.94881;7151.8293;818.98094;7970.8103;18.857823;63.867107;0.7281167
192000;192000;300.5765;7166.7958;970.05987;8136.8556;233.38816;63.959768;0.72495674
192250;192250;296.32975;7065.5383;958.25576;8023.794;379.16439;63.999106;0.72362074
192500;192500;298.50281;7117.3517;955.43423;8072.7859;368.0209;63.888637;0.72738085
192750;192750;299.88546;7150.319;953.21779;8103.5367;554.43192;63.853095;0.72859615
193000;193000;298.64905;7120.8385;837.24347;7958.082;391.44989;63.989228;0.72395592
193250;193250;298.3438;7113.5603;1041.9874;8155.5477;266.60845;64.000664;0.7235679
193500;193500;295.7577;7051.8986;968.2995;8020.198;74.118943;64.044351;0.72208821
193750;193750;299.45535;7140.0635;1060.7071;8200.7706;-29.979309;64.108896;0.7199094
194000;194000;294.6338;7025.101;1055.3468;8080.4478;184.07724;64.131748;0.71914011
194250;194250;302.2275;7206.1613;1047.1456;8253.3069;330.78674;64.027708;0.72265145
194500;194500;296.83267;7077.5296;977.59771;8055.1273;596.99912;63.952478;0.7252047
194750;194750;295.00304;7033.9049;957.66251;7991.5674;261.61762;63.962927;0.72484935
195000;195000;298.98746;7128.9074;819.10135;7948.0087;352.49511;63.910226;0.72664399
195250;195250;300.49185;7164.7773;963.40863;8128.1859;-9.4077718;64.09237;0.7204664
195500;195500;294.27008;7016.4285;909.18941;7925.6179;-94.611174;64.209926;0.71651655
195750;195750;300.70512;7169.8624;952.33763;8122.2;469.42988;63.91415;0.72651013
196000;196000;296.08455;7059.6919;888.98362;7948.6756;181.21877;63.928806;0.72601059
196250;196250;298.20859;7110.3364;1071.0409;8181.3773;164.10265;64.005567;0.72340162
196500;196500;296.46865;7068.8502;914.30997;7983.1601;-19.105706;64.013934;0.72311803
196750;196750;302.67783;7216.8988;929.94617;8146.8449;166.28668;63.971732;0.72455009
197000;197000;294.35106;7018.3594;1040.3421;8058.7015;124.46508;64.048805;0.72193757
197250;197250;294.79732;7028.9997;967.56926;7996.5689;145.54862;64.002127;0.7235183
197500;197500;300.43407;7163.3996;894.53554;8057.9352;587.13754;63.906382;0.72677512
197750;197750;296.5889;7071.7173;889.28383;7961.0011;391.27738;63.938856;0.7256683
198000;198000;298.73843;7122.9697;908.95902;8031.9287;475.3434;63.883501;0.7275563
198250;198250;297.2028;7086.3548;939.67054;8026.0254;89.461549;63.87886;0.72771488
198500;198500;297.82947;7101.2969;994.33242;8095.6293;105.76565;63.98563;0.72407807
198750;198750;295.22603;7039.2218;1001.6673;8040.8892;13.076708;63.9629;0.72485027
199000;199000;299.8895;7150.4153;839.23036;7989.6456;351.4455;63.810756;0.73004741
199250;199250;300.38771;7162.2943;831.28747;7993.5818;374.7797;63.824405;0.72957915
199500;199500;296.09576;7059.9591;875.74837;7935.7074;342.65101;63.940246;0.72562097
199750;199750;298.92891;7127.5114;988.60771;8116.1191;346.70115;63.91147;0.72660153
200000;200000;298.10804;7107.9388;872.87049;7980.8093;249.33624;63.909538;0.72666744
200250;200250;299.20135;7134.0073;888.26718;8022.2744;365.90933;63.877026;0.72777757
200500;200500;299.76014;7147.3307;945.41338;8092.744;-20.745303;63.969617;0.72462194
200750;200750;294.43102;7020.2658;933.87858;7954.1444;314.01077;64.045006;0.72206603
201000;201000;298.49659;7117.2032;1037.5448;8154.748;369.02377;63.998503;0.72364122
201250;201250;298.77478;7123.8363;850.14507;7973.9814;400.20841;63.921867;0.72624706
201500;201500;295.16193;7037.6933;857.21445;7894.9077;525.78807;63.870526;0.72799978
201750;201750;299.37239;7138.0854;915.46463;8053.55;477.69008;63.925995;0.72610637
202000;202000;298.72911;7122.7475;1022.2863;8145.0338;43.077663;64.05575;0.72170276
202250;202250;294.81959;7029.5309;945.82008;7975.351;177.69228;63.990828;0.7239016
202500;202500;302.52581;7213.2739;984.29509;8197.569;84.19076;63.978;0.72433714
202750;202750;294.65679;7025.649;999.33693;8024.9859;83.443278;64.038495;0.72228632
203000;203000;302.76312;7218.9323;978.91974;8197.8521;101.79339;64.062214;0.72148433
203250;203250;298.66576;7121.237;965.61019;8086.8472;508.03173;63.944619;0.7254721
203500;203500;293.63885;7001.3779;924.51959;7925.8975;587.53571;63.996414;0.72371206
203750;203750;300.89122;7174.2996;977.15084;8151.4505;471.14956;64.032508;0.72248894
204000;204000;302.91065;7222.45;913.85477;8136.3047;237.29952;64.095844;0.72034927
204250;204250;294.92218;7031.9768;1059.4696;8091.4464;-151.03702;64.071737;0.72116266
204500;204500;293.94109;7008.5843;921.83523;7930.4195;101.99554;63.96527;0.72476969
204750;204750;301.96468;7199.8948;938.40198;8138.2968;89.855162;63.973256;0.72449828
205000;205000;294.38855;7019.2532;998.75343;8018.0067;126.68126;64.073644;0.72109828
205250;205250;299.64113;7144.4931;1091.7381;8236.2312;421.73738;64.010039;0.72325002
205500;205500;297.44365;7092.0975;989.47272;8081.5703;473.58427;64.07296;0.72112139
205750;205750;297.1167;7084.3019;1029.4554;8113.7573;480.85562;64.086666;0.72065881
206000;206000;299.69113;7145.6853;1111.7193;8257.4046;412.39425;64.080624;0.72086268
206250;206250;295.7786;7052.3969;1060.3703;8112.7671;63.792296;64.148429;0.71857924
206500;206500;302.16423;7204.6527;1104.6871;8309.3398;104.73238;64.194209;0.71704295
206750;206750;300.6988;7169.7118;911.57087;8081.2827;105.29773;64.017043;0.72301266
207000;207000;296.50444;7069.7036;867.25104;7936.9546;438.68305;63.852845;0.72860473
207250;207250;297.6394;7096.765;1060.9157;8157.6806;249.77029;63.981596;0.724215
207500;207500;293.5647;6999.6097;915.6976;7915.3073;232.73031;64.088119;0.72060977
207750;207750;300.80499;7172.2438;1013.0927;8185.3365;248.69639;64.01886;0.7229511
208000;208000;297.1577;7085.2795;908.39533;7993.6749;76.154581;63.940568;0.72561
208250;208250;298.01811;7105.7946;907.30102;8013.0957;211.25064;63.908511;0.72670247
208500;208500;298.73183;7122.8121;975.11754;8097.9297;71.825672;64.020103;0.72290901
208750;208750;299.03562;7130.0556;1071.7736;8201.8292;34.263208;64.058116;0.72162281
209000;209000;301.11976;7179.7489;814.29856;7994.0475;199.89394;63.917503;0.7263958
209250;209250;299.97184;7152.3784;916.29675;8068.6751;401.81867;63.844828;0.72887924
209500;209500;289.81368;6910.1724;1011.4545;7921.6268;240.97949;63.963648;0.72482482
209750;209750;299.18683;7133.6611;1000.8362;8134.4973;306.35447;63.990796;0.7239027
210000;210000;296.63344;7072.7793;960.94747;8033.7267;230.07115;63.991514;0.72387833
210250;210250;293.90316;7007.68;840.74751;7848.4275;465.30768;63.87938;0.72769711
210500;210500;299.30997;7136.5971;942.82414;8079.4213;377.96901;63.87233;0.7279381
210750;210750;294.05674;7011.3418;943.91576;7955.2575;453.97879;64.013413;0.72313567
211000;211000;297.5399;7094.3925;1027.8105;8122.203;370.43509;64.07365;0.72109807
211250;211250;296.54718;7070.7226;835.37832;7906.1009;268.02209;63.954873;0.72512321
211500;211500;298.95241;7128.0718;846.99009;7975.0618;725.43917;63.783178;0.73099476
211750;211750;298.23472;7110.9594;801.69098;7912.6504;199.49628;63.915462;0.72646541
212000;212000;296.67809;7073.844;1018.6964;8092.5403;135.08803;63.995018;0.72375942
212250;212250;298.62483;7120.2611;777.59194;7897.8531;-56.518387;63.997213;0.72368497
212500;212500;298.70913;7122.2711;1015.8208;8138.0919;22.684007;63.934395;0.7258202
212750;212750;292.57762;6976.0744;938.97839;7915.0528;77.229061;64.014871;0.72308626
213000;213000;297.90179;7103.0212;845.54448;7948.5657;368.75739;63.933482;0.72585129
213250;213250;301.24283;7182.6832;895.21948;8077.9027;427.60333;63.925081;0.72613751
213500;213500;292.117;6965.0916;928.54723;7893.6388;223.54016;63.991737;0.72387076
213750;213750;298.72815;7122.7245;969.21016;8091.9347;277.32365;63.983845;0.72413865
214000;214000;295.19842;7038.5634;866.57126;7905.1346;96.888814;63.938369;0.72568487
214250;214250;295.02941;7034.5336;1019.4175;8053.9511;241.88075;63.962373;0.72486817
214500;214500;297.80052;7100.6066;1025.5306;8126.1371;260.84687;64.087414;0.72063357
214750;214750;300.32421;7160.7803;882.98424;8043.7645;419.23135;64.077998;0.72095131
215000;215000;298.12728;7108.3977;986.19234;8094.59;414.92208;63.848585;0.72875056
215250;215250;292.93878;6984.6857;839.87016;7824.5558;-33.773601;63.945159;0.72545372
215500;215500;300.40275;7162.6527;898.57362;8061.2264;-87.722109;63.967501;0.72469387
215750;215750;300.54726;7166.0984;912.48155;8078.58;50.569398;63.926747;0.72608074
216000;216000;293.78879;7004.9529;916.41632;7921.3693;214.40549;63.933015;0.72586719
216250;216250;300.04593;7154.145;973.11563;8127.2606;294.11753;63.958611;0.7249961
216500;216500;297.80852;7100.7973;948.24735;8049.0447;303.90777;64.052019;0.72182889
216750;216750;302.88575;7221.8563;1069.4791;8291.3354;134.36388;64.048141;0.72196003
217000;217000;295.4745;7045.1461;1004.4648;8049.6109;166.97526;63.988839;0.72396911
217250;217250;304.34751;7256.7098;838.91911;8095.6289;256.30262;63.940918;0.7255981
217500;217500;294.65814;7025.6812;863.66018;7889.3413;199.19725;63.925149;0.72613519
217750;217750;298.15966;7109.1698;1019.4355;8128.6053;326.35486;64.005181;0.72341473
218000;218000;297.27853;7088.1605;1048.1652;8136.3257;141.43239;64.105459;0.72002519
218250;218250;298.60346;7119.7516;1019.8151;8139.5666;130.75128;64.0097;0.72326153
218500;218500;296.99764;7081.4631;880.10437;7961.5674;-51.697626;63.901654;0.72693642
218750;218750;298.55132;7118.5082;1034.0128;8152.521;-359.65178;63.956862;0.72505557
219000;219000;296.70679;7074.5283;935.0001;8009.5284;36.278504;63.902545;0.72690602
219250;219250;302.40229;7210.3289;914.85827;8125.1871;377.88;63.862286;0.72828163
219500;219500;296.04285;7058.6976;903.17196;7961.8696;660.69425;63.936937;0.72573363
219750;219750;301.73576;7194.4364;906.15158;8100.5879;322.55697;63.897164;0.7270897
220000;220000;297.33737;7089.5634;902.61044;7992.1739;66.096775;63.765592;0.73159975
220250;220250;296.05274;7058.9334;803.26934;7862.2027;45.108155;63.768221;0.73150926
220500;220500;295.67224;7049.8609;995.95995;8045.8208;-108.60207;63.973534;0.72448884
220750;220750;296.63348;7072.7804;1068.627;8141.4074;59.743064;63.993123;0.72382372
221000;221000;298.5094;7117.5089;923.94394;8041.4528;517.35468;63.908062;0.72671779
221250;221250;298.70194;7122.0996;940.86595;8062.9656;632.03921;63.970288;0.72459915
221500;221500;297.77596;7100.021;937.46643;8037.4875;575.72109;63.988126;0.72399331
221750;221750;299.28011;7135.8853;876.31018;8012.1955;225.63738;63.888338;0.72739108
222000;222000;298.3829;7114.4926;955.92124;8070.4139;246.94849;63.918126;0.72637456
222250;222250;295.76963;7052.183;991.96554;8044.1485;199.82585;64.084333;0.72073751
222500;222500;297.8372;7101.4812;1090.043;8191.5242;524.86326;64.00407;0.72345238
222750;222750;295.63795;7049.0433;915.85877;7964.902;789.46668;63.963543;0.72482839
223000;223000;300.78717;7171.8189;959.20016;8131.019;385.42202;64.081038;0.7208487
223250;223250;293.16802;6990.1516;991.2237;7981.3753;116.51372;64.054954;0.72172966
223500;223500;299.68702;7145.5873;980.68235;8126.2697;-47.935994;63.90181;0.72693113
223750;223750;294.52631;7022.538;1027.7476;8050.2857;-125.75326;63.9762;0.7243983
224000;224000;297.23157;7087.0407;922.65068;8009.6914;-198.95737;64.058375;0.72161405
224250;224250;299.24232;7134.9842;1042.3779;8177.3621;249.51826;63.948481;0.72534066
224500;224500;297.66332;7097.3353;867.27521;7964.6105;342.8051;63.961681;0.72489169
224750;224750;299.93494;7151.4987;890.18624;8041.6849;636.34693;63.823979;0.72959374
225000;225000;296.19449;7062.3131;856.99293;7919.306;689.94741;63.801467;0.73036632
225250;225250;299.29951;7136.3478;890.05595;8026.4037;-65.096929;64.005072;0.72341842
225500;225500;295.70565;7050.6576;989.67904;8040.3366;154.32438;63.904272;0.72684711
225750;225750;293.02209;6986.6722;801.02575;7787.6979;317.37616;63.818254;0.72979012
226000;226000;297.02152;7082.0325;892.2889;7974.3214;497.99479;63.878796;0.72771707
226250;226250;297.54891;7094.6073;981.05236;8075.6596;449.80493;64.017687;0.72299084
226500;226500;302.52613;7213.2817;1026.6727;8239.9545;548.52931;64.038772;0.72227692
226750;226750;295.40687;7043.5336;971.98793;8015.5215;283.689;63.991552;0.72387705
227000;227000;306.12137;7299.0049;895.47683;8194.4817;425.86778;63.943154;0.72552198
227250;227250;296.48391;7069.214;865.59592;7934.8099;444.77801;63.938319;0.72568657
227500;227500;300.58386;7166.9712;954.21098;8121.1822;607.93847;63.875678;0.72782364
227750;227750;296.67116;7073.6787;846.94537;7920.624;548.11147;63.898874;0.72703131
228000;228000;301.25754;7183.034;902.14874;8085.1827;25.358888;63.982001;0.72420126
228250;228250;295.01672;7034.2311;842.49952;7876.7307;55.31705;63.855986;0.7284972
228500;228500;293.77371;7004.5934;1008.029;8012.6224;-0.97018565;63.803623;0.73029229
228750;228750;297.40904;7091.2722;847.82525;7939.0975;112.503;63.869355;0.72803985
229000;229000;291.92849;6960.5969;948.35368;7908.9506;147.40425;63.929501;0.7259869
229250;229250;300.14739;7156.5641;939.06067;8095.6248;429.82027;63.943695;0.72550355
229500;229500;296.55757;7070.9702;911.46561;7982.4358;672.71797;63.96217;0.72487507
229750;229750;296.94663;7080.2469;988.12187;8068.3687;286.2516;63.944613;0.72547232
230000;230000;298.64309;7120.6964;863.19696;7983.8934;223.302;63.822617;0.72964047
230250;230250;294.72476;7027.2697;892.1624;7919.4321;229.39601;63.743845;0.73234879
230500;230500;295.61024;7048.3825;917.86804;7966.2506;361.32259;63.919486;0.72632822
230750;230750;301.33874;7184.97;930.54059;8115.5106;84.532325;64.125354;0.71935522
231000;231000;294.72453;7027.2642;932.14562;7959.4098;490.89296;63.985631;0.72407802
231250;231250;296.89817;7079.0914;870.09906;7949.1904;586.3396;63.79026;0.73075134
231500;231500;295.68191;7050.0914;958.20411;8008.2955;86.865993;63.890467;0.72731836
231750;231750;303.0638;7226.1016;964.48322;8190.5848;-59.585895;64.010029;0.72325038
232000;232000;298.48343;7116.8896;924.60857;8041.4982;19.205801;63.953595;0.7251667
232250;232250;300.15262;7156.6888;809.10904;7965.7978;300.71856;63.820954;0.7296975
232500;232500;299.35987;7137.7869;772.65017;7910.437;475.10827;63.725408;0.73298462
232750;232750;298.67853;7121.5413;792.85485;7914.3962;415.71683;63.696637;0.7339783
233000;233000;302.28046;7207.4241;900.09767;8107.5217;46.822281;63.838444;0.72909791
233250;233250;299.43057;7139.4727;927.39193;8066.8646;130.85882;63.980813;0.72424161
233500;233500;292.71953;6979.4579;943.40261;7922.8605;138.98351;63.908696;0.72669616
233750;233750;298.51653;7117.6787;1015.4364;8133.1151;294.95342;63.847702;0.72878079
234000;234000;296.60947;7072.2077;855.92172;7928.1294;195.76497;63.866082;0.72815178
234250;234250;302.26854;7207.1399;878.84958;8085.9894;498.89512;63.846214;0.72883177
234500;234500;294.58181;7023.8613;929.23672;7953.098;465.58294;63.823441;0.7296122
234750;234750;294.811;7029.326;925.59238;7954.9184;273.70173;63.847007;0.72880458
235000;235000;302.65539;7216.3638;891.37014;8107.7339;298.35819;63.906293;0.72677813
235250;235250;294.47834;7021.3941;1005.0749;8026.469;-79.855139;64.009204;0.72327832
235500;235500;300.0371;7153.9345;949.23891;8103.1734;123.04562;63.961358;0.72490268
235750;235750;297.65641;7097.1705;938.08903;8035.2595;307.20438;63.848609;0.72874973
236000;236000;294.03366;7010.7913;974.81244;7985.6038;262.59752;63.929682;0.72598073
