Step;Time;Temp;KinEng;PotEng;TotEng;Press;Lx;Density
158750;158750;296.89118;7078.9246;856.53856;7935.4632;535.10339;63.542175;0.73934392
159000;159000;296.01381;7058.0052;712.34384;7770.349;407.70962;63.473716;0.74173874
159250;159250;301.15978;7180.7032;659.04911;7839.7523;558.9876;63.348801;0.7461352
159500;159500;297.37081;7090.3608;523.90873;7614.2695;317.49421;63.392702;0.74458615
159750;159750;299.10827;7131.7879;680.5506;7812.3385;594.36051;63.390719;0.74465601
160000;160000;298.82951;7125.1414;715.13328;7840.2746;707.89371;63.444667;0.74275805
160250;160250;298.5002;7117.2893;635.24702;7752.5363;747.7448;63.427658;0.74335577
160500;160500;292.56232;6975.7094;893.32669;7869.0361;430.71222;63.456813;0.74233164
160750;160750;301.11755;7179.6961;917.89287;8097.5889;293.97861;63.56496;0.73854913
161000;161000;299.71329;7146.2136;744.16418;7890.3778;123.0186;63.475077;0.74169103
161250;161250;301.03541;7177.7376;603.51705;7781.2547;544.80993;63.379908;0.74503715
161500;161500;295.01128;7034.1014;719.44567;7753.547;591.1783;63.474403;0.74171466
161750;161750;297.54446;7094.5013;892.21692;7986.7182;471.4832;63.610342;0.73696956
162000;162000;297.92136;7103.4879;750.36558;7853.8535;289.19978;63.560007;0.7387218
162250;162250;301.86723;7197.5712;714.77141;7912.3426;509.88;63.402701;0.74423391
162500;162500;299.7459;7146.9913;790.28655;7937.2778;295.93082;63.426626;0.74339205
162750;162750;293.59529;7000.3392;777.67589;7778.0151;600.74176;63.411997;0.74390665
163000;163000;301.48991;7188.5746;703.78787;7892.3625;711.4981;63.365213;0.74555559
163250;163250;294.96144;7032.9129;717.27974;7750.1927;939.35855;63.377617;0.74511795
163500;163500;300.57714;7166.8109;700.65875;7867.4696;543.63761;63.409827;0.74398301
163750;163750;298.07207;7107.0812;725.37335;7832.4546;531.98708;63.424026;0.74348346
164000;164000;293.14723;6989.6558;729.08478;7718.7406;543.25525;63.421963;0.74355601
164250;164250;296.14521;7061.1381;855.9644;7917.1025;484.76346;63.453505;0.74244774
164500;164500;295.56527;7047.3104;735.01287;7782.3233;403.2327;63.555335;0.73888473
164750;164750;299.65748;7144.8831;661.15286;7806.036;304.71124;63.459436;0.74223958
165000;165000;302.37615;7209.7056;652.02548;7861.7311;710.49099;63.298337;0.74792119
165250;165250;292.89615;6983.6693;704.08274;7687.752;422.21073;63.460496;0.74220238
165500;165500;297.63434;7096.6444;814.39366;7911.038;560.08389;63.464206;0.74207223
165750;165750;294.44316;7020.5553;704.5184;7725.0737;705.77646;63.366113;0.74552383
166000;166000;297.55829;7094.831;655.02916;7749.8601;459.9576;63.398129;0.74439495
166250;166250;298.54407;7118.3355;765.87638;7884.2119;382.21751;63.445962;0.74271259
166500;166500;295.02731;7034.4835;657.82686;7692.3104;653.0372;63.411227;0.74393374
166750;166750;296.01274;7057.9796;851.59917;7909.5787;696.46286;63.358989;0.74577535
167000;167000;293.07865;6988.0206;715.55068;7703.5713;577.67589;63.495182;0.74098672
167250;167250;298.38203;7114.4718;747.92804;7862.3999;240.34058;63.510209;0.74046086
167500;167500;299.34019;7137.3177;708.64102;7845.9587;245.86093;63.347026;0.74619794
167750;167750;297.413;7091.3667;692.03188;7783.3986;214.37105;63.404472;0.74417155
168000;168000;302.23559;7206.3541;884.93421;8091.2883;573.1073;63.517373;0.74021036
168250;168250;295.59196;7047.9469;885.20292;7933.1498;227.17698;63.59216;0.73760186
168500;168500;296.12904;7060.7526;773.71375;7834.4663;813.82151;63.465455;0.74202841
168750;168750;302.38348;7209.8805;804.38779;8014.2683;872.33368;63.442612;0.74283023
169000;169000;294.59957;7024.2847;821.37258;7845.6573;425.13079;63.501987;0.74074852
169250;169250;297.18758;7085.992;662.30257;7748.2945;499.99575;63.385381;0.74484416
169500;169500;296.44118;7068.1951;721.01096;7789.206;427.36507;63.427343;0.74336681
169750;169750;299.76435;7147.4311;733.05499;7880.4861;492.63902;63.543895;0.73928387
170000;170000;302.83972;7220.7588;789.00117;8009.76;540.51725;63.563719;0.73859239
170250;170250;294.39669;7019.4473;798.96734;7818.4146;841.18391;63.570566;0.73835377
170500;170500;302.08618;7202.7917;837.71966;8040.5113;704.69251;63.565203;0.73854066
170750;170750;298.22233;7110.6639;740.77046;7851.4344;530.3475;63.579647;0.73803745
171000;171000;300.53965;7165.917;765.6398;7931.5568;509.63535;63.559737;0.73873124
171250;171250;296.19025;7062.2122;858.43877;7920.651;638.71174;63.617522;0.73672004
171500;171500;296.34736;7065.9581;797.37793;7863.3361;333.43581;63.645187;0.73575976
171750;171750;300.88897;7174.2461;829.51019;8003.7563;620.41657;63.532347;0.73968708
172000;172000;299.20775;7134.1599;751.05923;7885.2191;109.81347;63.568664;0.73842005
172250;172250;300.71541;7170.1077;683.31954;7853.4273;416.79923;63.481601;0.74146237
172500;172500;297.86233;7102.0803;724.39791;7826.4782;661.66068;63.49739;0.7409094
172750;172750;299.41905;7139.1981;911.04346;8050.2415;590.20364;63.647973;0.73566314
173000;173000;297.19248;7086.1088;836.50324;7922.6121;830.84725;63.612909;0.73688032
173250;173250;301.39815;7186.3866;802.66874;7989.0554;755.64024;63.504709;0.74065328
173500;173500;295.06403;7035.359;835.06938;7870.4284;572.83944;63.590271;0.73766759
173750;173750;299.34433;7137.4164;835.12246;7972.5389;397.53847;63.633022;0.73618183
174000;174000;294.54337;7022.9446;726.72161;7749.6662;430.9674;63.497382;0.74090968
174250;174250;297.61834;7096.2627;843.16234;7939.425;511.72222;63.569826;0.73837955
174500;174500;299.42615;7139.3674;761.93289;7901.3003;725.3438;63.679385;0.73457501
174750;174750;300.8418;7173.1213;806.6852;7979.8064;719.22369;63.627079;0.73638811
175000;175000;297.94338;7104.0129;799.19821;7903.2111;849.40888;63.565373;0.73853475
175250;175250;297.59676;7095.7482;777.47122;7873.2194;84.613801;63.584587;0.73786543
175500;175500;300.73316;7170.5309;918.23391;8088.7648;233.16764;63.616273;0.73676343
175750;175750;298.24079;7111.1041;756.86974;7867.9738;64.902463;63.694955;0.73403645
176000;176000;301.36146;7185.5119;825.83784;8011.3498;721.57261;63.523844;0.73998416
176250;176250;295.21378;7038.9296;727.05551;7765.9852;497.52928;63.513487;0.74034621
176500;176500;300.70966;7169.9708;816.82372;7986.7945;676.14533;63.512103;0.74039463
176750;176750;297.79039;7100.365;833.79005;7934.155;403.66984;63.589892;0.73768079
177000;177000;297.47019;7092.7305;724.00071;7816.7312;374.73852;63.63193;0.73621972
177250;177250;300.1202;7155.9159;866.91295;8022.8288;513.53952;63.561817;0.7386587
177500;177500;294.86551;7030.6256;828.1332;7858.7588;486.72416;63.598007;0.73739844
177750;177750;302.46644;7211.8585;869.13874;8080.9973;464.01276;63.580057;0.73802317
178000;178000;297.27348;7088.0401;845.81373;7933.8539;251.7697;63.601674;0.73727089
178250;178250;294.35328;7018.4124;797.80711;7816.2195;372.19248;63.577263;0.73812046
178500;178500;299.62106;7144.0146;830.03627;7974.0509;333.71291;63.512448;0.74038254
178750;178750;294.65556;7025.6198;808.8109;7834.4307;104.68669;63.647468;0.73568065
179000;179000;296.09874;7060.0302;905.63422;7965.6644;284.11872;63.621587;0.73657883
179250;179250;300.08841;7155.1578;665.56688;7820.7247;934.98052;63.466699;0.74198479
179500;179500;299.21734;7134.3885;696.05512;7830.4436;847.43983;63.510177;0.74046197
179750;179750;290.88829;6935.7947;795.87598;7731.6707;566.14475;63.586611;0.73779498
180000;180000;301.93334;7199.1476;767.43461;7966.5822;576.80488;63.547933;0.73914295
180250;180250;296.56299;7071.0996;680.2229;7751.3224;405.2184;63.555407;0.73888222
180500;180500;297.41423;7091.396;775.03488;7866.4308;200.82509;63.570239;0.73836517
180750;180750;300.28473;7159.8388;827.02112;7986.8599;384.28198;63.634454;0.73613212
181000;181000;299.59443;7143.3796;833.87121;7977.2508;477.5948;63.700685;0.73383839
181250;181250;296.33027;7065.5508;801.0906;7866.6414;755.45496;63.635653;0.73609051
181500;181500;299.07444;7130.9812;879.36875;8010.3499;944.79081;63.631524;0.73623382
181750;181750;294.30935;7017.3648;814.79857;7832.1633;339.28963;63.631499;0.73623469
182000;182000;298.11632;7108.1363;797.40195;7905.5382;544.11109;63.530071;0.7397666
182250;182250;300.05457;7154.351;701.04314;7855.3941;295.01711;63.514159;0.74032273
182500;182500;299.16575;7133.1584;682.53886;7815.6972;521.63524;63.536182;0.73955316
182750;182750;300.65005;7168.5493;797.20312;7965.7524;748.1592;63.545616;0.73922382
183000;183000;295.39223;7043.1845;800.00848;7843.193;808.97318;63.581973;0.73795643
183250;183250;302.14134;7204.1069;772.53056;7976.6374;611.7218;63.516092;0.74025511
183500;183500;300.72585;7170.3567;598.46213;7768.8188;187.13938;63.460182;0.74221339
183750;183750;302.72311;7217.9783;806.0705;8024.0488;368.06898;63.437271;0.74301787
184000;184000;296.91778;7079.5591;770.77675;7850.3358;-9.373108;63.709532;0.73353271
184250;184250;300.69878;7169.7112;835.46826;8005.1795;433.47212;63.581598;0.73796949
184500;184500;296.01255;7057.9751;762.62945;7820.6045;832.57373;63.539228;0.7394468
184750;184750;298.21582;7110.5087;773.30066;7883.8093;869.04926;63.588586;0.73772625
185000;185000;296.49577;7069.4968;915.39849;7984.8953;726.21165;63.666421;0.73502384
185250;185250;296.54315;7070.6266;791.30224;7861.9288;304.67511;63.595238;0.73749477
185500;185500;301.26639;7183.2452;732.91878;7916.1639;457.52651;63.460566;0.74219992
185750;185750;296.63094;7072.7197;665.32692;7738.0467;469.19156;63.591322;0.73763103
186000;186000;297.94843;7104.1334;853.56986;7957.7032;708.31664;63.594791;0.73751032
186250;186250;295.67645;7049.9612;780.86011;7830.8213;600.29192;63.553811;0.7389379
186500;186500;296.78565;7076.4085;752.80092;7829.2095;877.60578;63.536898;0.73952815
186750;186750;296.55301;7070.8615;793.82475;7864.6863;224.39278;63.607903;0.73705431
187000;187000;303.6076;7239.0677;818.58318;8057.6509;325.87338;63.647627;0.73567516
187250;187250;296.61442;7072.3258;764.58297;7836.9087;265.55571;63.565268;0.7385384
187500;187500;297.97333;7104.7269;781.51773;7886.2446;652.99309;63.50868;0.74051436
187750;187750;298.67567;7121.4733;657.21838;7778.6917;724.79544;63.522087;0.74004557
188000;188000;299.10188;7131.6355;762.06698;7893.7025;777.84827;63.586929;0.7377839
188250;188250;297.22455;7086.8734;791.36683;7878.2402;231.64453;63.630621;0.73626515
188500;188500;296.38156;7066.7736;649.99392;7716.7676;438.25758;63.470262;0.74185984
188750;188750;301.8392;7196.9028;697.12738;7894.0302;292.30386;63.438358;0.74297968
189000;189000;295.03267;7034.6112;739.43369;7774.0449;9.6009013;63.522244;0.74004007
189250;189250;298.62622;7120.2942;741.68252;7861.9767;334.27789;63.48237;0.74143543
189500;189500;296.88992;7078.8947;685.16577;7764.0605;392.25437;63.457231;0.74231696
189750;189750;296.46735;7068.8191;738.70788;7807.5269;677.49816;63.305605;0.74766361
190000;190000;296.07032;7059.3526;755.89946;7815.252;797.13734;63.402137;0.74425377
190250;190250;302.0625;7202.2271;750.78939;7953.0165;649.53666;63.555798;0.73886861
190500;190500;296.66136;7073.4451;755.79568;7829.2407;519.99676;63.442858;0.7428216
190750;190750;297.91082;7103.2364;793.22294;7896.4594;393.61065;63.562984;0.73861801
191000;191000;304.62957;7263.435;821.4301;8084.8651;821.81043;63.567291;0.73846792
191250;191250;293.1559;6989.8626;882.60794;7872.4705;780.386;63.584846;0.73785643
191500;191500;296.34566;7065.9176;808.07488;7873.9925;584.72438;63.502049;0.74074635
191750;191750;298.43536;7115.7435;671.60897;7787.3525;518.42254;63.376185;0.74516845
192000;192000;295.71847;7050.9632;810.11898;7861.0822;261.67589;63.50189;0.7407519
192250;192250;302.19732;7205.4416;832.02214;8037.4637;44.624032;63.710622;0.73349507
192500;192500;302.22475;7206.0957;855.92691;8062.0226;349.43782;63.514754;0.7403019
192750;192750;296.9636;7080.6515;726.08171;7806.7332;453.88711;63.475467;0.74167735
193000;193000;302.37216;7209.6105;729.41528;7939.0258;693.32551;63.470383;0.74185558
193250;193250;293.6579;7001.8319;810.31625;7812.1482;858.98891;63.53305;0.73966252
193500;193500;298.56538;7118.8435;773.34473;7892.1882;680.52821;63.572799;0.73827598
193750;193750;292.58507;6976.2521;863.84675;7840.0988;487.50434;63.457672;0.74230147
194000;194000;296.81581;7077.1276;709.29183;7786.4194;364.76695;63.458377;0.74227672
194250;194250;299.66074;7144.9607;698.08434;7843.0451;346.27913;63.432891;0.7431718
194500;194500;297.50105;7093.4662;861.28199;7954.7482;316.10604;63.505387;0.74062955
194750;194750;297.80071;7100.611;751.76062;7852.3717;542.63816;63.574339;0.73822232
195000;195000;296.80037;7076.7596;867.99833;7944.7579;692.50887;63.54747;0.73915912
195250;195250;297.43216;7091.8237;754.20049;7846.0242;767.81873;63.48081;0.74149008
195500;195500;297.99541;7105.2534;778.88369;7884.1371;330.86446;63.42492;0.74345202
195750;195750;299.37171;7138.0692;688.9429;7827.0121;199.54922;63.403952;0.74418985
196000;196000;299.63666;7144.3866;666.73221;7811.1188;251.69676;63.434396;0.74311889
196250;196250;303.12005;7227.4429;764.7868;7992.2297;548.34671;63.420905;0.74359322
196500;196500;297.65584;7097.1569;790.60584;7887.7627;679.44671;63.544044;0.73927867
196750;196750;294.41422;7019.8653;788.78519;7808.6505;832.29802;63.494117;0.741024
197000;197000;297.84189;7101.593;731.37514;7832.9681;770.59348;63.368528;0.74543861
197250;197250;295.97185;7057.0048;674.09337;7731.0982;336.27505;63.462768;0.74212266
197500;197500;301.72149;7194.0962;700.76206;7894.8582;342.17206;63.454753;0.74240393
197750;197750;299.03747;7130.0997;649.2411;7779.3408;624.83246;63.318316;0.74721342
198000;198000;292.50085;6974.244;564.09903;7538.343;506.88619;63.370257;0.74537757
198250;198250;296.51381;7069.9268;735.40103;7805.3279;741.15;63.514525;0.74030991
198500;198500;296.13212;7060.826;884.33221;7945.1582;578.96211;63.579137;0.73805522
198750;198750;298.36835;7114.1456;787.37929;7901.5249;332.2112;63.634339;0.73613612
199000;199000;299.08474;7131.227;657.09517;7788.3221;472.91344;63.465156;0.74203891
199250;199250;298.62687;7120.3098;844.85801;7965.1678;192.1901;63.44675;0.7426849
199500;199500;296.0234;7058.2338;708.61504;7766.8488;241.95321;63.672837;0.73480167
199750;199750;300.61734;7167.7695;775.68304;7943.4525;259.01575;63.651848;0.73552878
200000;200000;301.45742;7187.7999;757.20722;7945.0071;748.22411;63.558385;0.73877839
200250;200250;295.93172;7056.0478;800.87901;7856.9268;680.86776;63.575777;0.73817224
200500;200500;299.41546;7139.1125;806.25879;7945.3713;607.39791;63.596407;0.73745409
200750;200750;299.61587;7143.8909;932.49986;8076.3907;481.14291;63.643087;0.73583259
201000;201000;296.23217;7063.2117;789.35133;7852.563;265.12043;63.641491;0.73588796
201250;201250;303.12084;7227.4617;817.95018;8045.4119;526.22475;63.670061;0.73489778
201500;201500;294.76776;7028.295;787.83523;7816.1302;698.58409;63.668724;0.73494407
201750;201750;299.79592;7148.1839;825.38202;7973.5659;945.1602;63.500497;0.74080068
202000;202000;298.53752;7118.1792;765.10071;7883.2799;705.75275;63.554591;0.73891067
202250;202250;302.52249;7213.1948;783.35922;7996.554;506.72895;63.602236;0.73725135
202500;202500;298.17791;7109.6049;819.96571;7929.5707;402.04677;63.594683;0.73751407
202750;202750;297.50519;7093.5649;837.43459;7930.9995;236.63932;63.64399;0.73580126
203000;203000;296.40687;7067.3771;888.88002;7956.2571;485.59806;63.514511;0.74031043
203250;203250;297.42026;7091.5398;728.78686;7820.3266;626.02506;63.444393;0.74276767
203500;203500;299.73061;7146.6267;683.58035;7830.2071;613.25136;63.476547;0.74163951
203750;203750;298.51286;7117.5912;750.38055;7867.9717;612.62439;63.557685;0.7388028
204000;204000;297.79294;7100.4258;848.65569;7949.0815;494.78885;63.676076;0.73468956
204250;204250;290.11367;6917.3252;775.14271;7692.4679;602.97559;63.557287;0.73881665
204500;204500;296.6728;7073.7177;845.0526;7918.7703;617.21334;63.446704;0.74268651
204750;204750;296.90855;7079.3388;744.37415;7823.7129;348.37775;63.700006;0.73386187
205000;205000;298.23647;7111.0012;833.16449;7944.1657;600.5359;63.638021;0.73600836
205250;205250;299.98858;7152.7775;850.21606;8002.9936;756.10145;63.560963;0.73868847
205500;205500;291.32733;6946.263;837.01124;7783.2742;310.70732;63.653949;0.73545597
205750;205750;299.39112;7138.532;765.5249;7904.0569;214.92498;63.560262;0.73871293
206000;206000;296.01929;7058.1359;771.44795;7829.5838;494.58574;63.546286;0.73920042
206250;206250;299.30401;7136.455;808.98133;7945.4363;364.34821;63.519652;0.74013067
206500;206500;298.1449;7108.8177;697.56712;7806.3848;774.92005;63.530542;0.73975012
206750;206750;300.97743;7176.3552;858.83052;8035.1857;760.99448;63.61052;0.73696336
207000;207000;296.18946;7062.1932;808.8872;7871.0804;764.50545;63.568703;0.73841869
207250;207250;301.73691;7194.4638;896.98704;8091.4508;680.15998;63.619134;0.73666406
207500;207500;299.51442;7141.4719;802.43206;7943.9039;616.98872;63.670429;0.73488504
207750;207750;299.50144;7141.1624;678.60507;7819.7675;415.57111;63.526148;0.73990365
208000;208000;294.87447;7030.8392;655.6582;7686.4974;487.3545;63.436241;0.74305405
208250;208250;300.09343;7155.2776;736.41783;7891.6955;217.86569;63.554282;0.73892148
208500;208500;292.37385;6971.2158;754.57059;7725.7864;252.06138;63.582221;0.73794781
208750;208750;301.24664;7182.7742;780.33782;7963.112;459.08307;63.581378;0.73797716
209000;209000;296.72325;7074.9207;702.07591;7776.9966;436.18673;63.640391;0.73592611
209250;209250;296.07798;7059.5353;826.30949;7885.8448;202.29852;63.478572;0.74156853
209500;209500;300.07815;7154.9132;684.66697;7839.5801;383.87746;63.476893;0.74162736
209750;209750;302.03972;7201.684;697.12574;7898.8098;411.93492;63.604846;0.7371606
210000;210000;298.8125;7124.7358;805.83424;7930.57;562.18037;63.595632;0.73748105
210250;210250;299.18969;7133.7293;826.44745;7960.1768;585.24938;63.565936;0.73851514
210500;210500;300.90277;7174.5751;769.43476;7944.0098;409.0964;63.571885;0.7383078
210750;210750;298.01712;7105.7712;775.70184;7881.473;362.8098;63.57075;0.73834736
211000;211000;299.1578;7132.9689;897.96423;8030.9332;319.40814;63.531217;0.73972657
211250;211250;300.23057;7158.5474;713.61795;7872.1653;198.87448;63.586401;0.73780229
211500;211500;303.03429;7225.398;690.47036;7915.8684;250.8006;63.478651;0.74156577
211750;211750;295.86314;7054.4126;754.41328;7808.8259;287.07795;63.530969;0.73973521
212000;212000;299.56748;7142.7372;781.26631;7924.0035;396.49357;63.581901;0.73795897
212250;212250;297.0349;7082.3516;836.14549;7918.4971;309.50387;63.583131;0.73791614
212500;212500;300.75928;7171.1537;716.54685;7887.7005;458.22559;63.574183;0.73822775
212750;212750;300.19674;7157.7408;733.50662;7891.2474;222.75073;63.485128;0.7413388
213000;213000;294.27975;7016.6592;743.37302;7760.0322;215.54764;63.501089;0.74077992
213250;213250;301.91326;7198.6686;707.24149;7905.9101;190.06856;63.569886;0.73837746
213500;213500;296.83032;7077.4735;857.44782;7934.9213;721.18733;63.521216;0.74007601
213750;213750;297.2793;7088.1788;695.34553;7783.5244;655.016;63.503536;0.74069431
214000;214000;302.44698;7211.3944;740.70429;7952.0987;717.63933;63.619544;0.73664981
214250;214250;297.55494;7094.7511;827.65386;7922.405;394.57791;63.620954;0.73660082
214500;214500;294.39462;7019.398;790.22262;7809.6207;678.59381;63.508316;0.74052709
214750;214750;299.76965;7147.5575;835.88851;7983.446;555.87139;63.555448;0.7388808
215000;215000;298.5972;7119.6022;641.35918;7760.9614;481.37251;63.586676;0.73779271
215250;215250;299.51852;7141.5698;799.37984;7940.9496;399.08556;63.483587;0.74139279
215500;215500;298.40073;7114.9178;708.25063;7823.1684;487.31804;63.472674;0.74177525
215750;215750;302.29567;7207.7867;776.13498;7983.9217;265.51981;63.605996;0.73712061
216000;216000;295.57473;7047.536;830.9726;7878.5086;638.3526;63.518534;0.74016976
216250;216250;301.22814;7182.3329;754.77048;7937.1034;361.83072;63.523275;0.74000405
216500;216500;298.63448;7120.4911;793.16268;7913.6537;452.00886;63.547277;0.73916584
216750;216750;301.61561;7191.5717;759.62727;7951.1989;467.29801;63.559058;0.7387549
217000;217000;295.74905;7051.6923;690.54586;7742.2381;547.05139;63.472215;0.74179135
217250;217250;303.51337;7236.821;746.23111;7983.0521;685.76222;63.445806;0.74271805
217500;217500;299.46127;7140.2048;676.40687;7816.6116;459.35334;63.598987;0.73736434
217750;217750;300.04174;7154.045;742.32846;7896.3735;673.22176;63.546155;0.73920501
218000;218000;297.98306;7104.9589;729.33323;7834.2921;499.87715;63.425704;0.74342445
218250;218250;293.24493;6991.9853;797.74133;7789.7266;289.94602;63.507426;0.74055821
218500;218500;301.0129;7177.2009;811.88009;7989.081;673.87844;63.556265;0.73885231
218750;218750;299.13637;7132.458;731.18769;7863.6457;668.45572;63.606783;0.73709326
219000;219000;302.27357;7207.2598;879.72607;8086.9858;1019.4749;63.487749;0.74124699
219250;219250;297.5643;7094.9743;733.09337;7828.0677;743.17146;63.473652;0.74174099
219500;219500;300.21327;7158.135;747.11645;7905.2515;943.73975;63.487367;0.74126038
219750;219750;299.69402;7145.7542;843.01654;7988.7708;255.70935;63.559213;0.73874949
220000;220000;297.87289;7102.3321;757.10254;7859.4346;394.86192;63.570158;0.738368
220250;220250;301.09267;7179.1029;768.1254;7947.2283;480.2694;63.451699;0.74251111
220500;220500;294.09983;7012.3692;767.48862;7779.8578;441.84533;63.591788;0.73761482
220750;220750;300.76999;7171.4091;833.91854;8005.3276;512.52281;63.619456;0.73665286
221000;221000;295.42838;7044.0463;730.37657;7774.4229;483.0541;63.521427;0.74006864
221250;221250;298.09389;7107.6015;857.57126;7965.1727;489.49267;63.36304;0.74563232
221500;221500;297.47744;7092.9033;678.84162;7771.7449;114.89746;63.528061;0.7398368
221750;221750;296.03653;7058.5469;894.83476;7953.3817;380.30906;63.714035;0.73337719
222000;222000;300.17125;7157.133;835.76944;7992.9024;347.61551;63.634053;0.73614602
222250;222250;297.60442;7095.9309;698.49013;7794.4211;690.32387;63.35149;0.74604021
222500;222500;292.59378;6976.4597;612.00718;7588.4669;837.43935;63.290758;0.74818989
222750;222750;296.4404;7068.1765;700.32305;7768.4995;559.05228;63.484949;0.74134507
223000;223000;296.25319;7063.7129;854.99616;7918.709;477.30621;63.571333;0.73832706
223250;223250;297.2479;7087.4301;746.53522;7833.9653;412.17717;63.54903;0.73910467
223500;223500;300.95311;7175.7754;762.66757;7938.443;463.80447;63.530915;0.73973709
223750;223750;299.42912;7139.4381;711.67685;7851.115;299.84114;63.467269;0.74196479
224000;224000;299.15395;7132.877;727.56068;7860.4376;459.84221;63.444032;0.74278036
224250;224250;291.97261;6961.6489;749.8957;7711.5446;499.99333;63.510242;0.7404597
224500;224500;299.18088;7133.5191;822.076;7955.5951;750.5526;63.605541;0.73713644
224750;224750;303.83667;7244.5296;750.44345;7994.9731;312.48852;63.616654;0.73675021
225000;225000;295.1416;7037.2087;758.93138;7796.14;421.4865;63.466736;0.74198349
225250;225250;301.94394;7199.4003;779.37135;7978.7717;417.32191;63.480873;0.7414879
225500;225500;298.1452;7108.825;661.32389;7770.1489;401.44718;63.57001;0.73837316
225750;225750;299.94507;7151.7401;815.21134;7966.9514;589.82764;63.524939;0.7399459
226000;226000;297.91577;7103.3546;826.29901;7929.6536;227.10412;63.695456;0.73401914
226250;226250;297.87088;7102.2841;861.24644;7963.5305;353.02802;63.639149;0.73596919
226500;226500;298.20403;7110.2278;842.52578;7952.7535;207.97706;63.55604;0.73886015
226750;226750;295.72735;7051.1749;768.98628;7820.1612;255.33451;63.606093;0.73711726
227000;227000;303.46178;7235.5909;774.64463;8010.2356;949.46163;63.53515;0.73958918
227250;227250;294.36127;7018.6028;765.30789;7783.9107;993.40851;63.539921;0.7394226
227500;227500;293.77265;7004.5682;905.40127;7909.9694;831.46004;63.547471;0.73915908
227750;227750;300.00226;7153.1038;850.36743;8003.4712;492.89539;63.498128;0.74088359
228000;228000;297.64259;7096.8411;705.94059;7802.7817;285.68727;63.554283;0.73892143
228250;228250;298.81165;7124.7154;888.4351;8013.1505;-28.202933;63.540319;0.73940871
228500;228500;296.47847;7069.0842;798.88509;7867.9693;320.97569;63.564224;0.73857481
228750;228750;295.3432;7042.0156;853.52774;7895.5433;575.78108;63.603363;0.73721218
229000;229000;297.79415;7100.4546;849.46836;7949.923;920.37753;63.492933;0.74106545
229250;229250;294.73795;7027.5842;685.50966;7713.0939;396.92323;63.487748;0.74124701
229500;229500;302.04644;7201.8441;728.80989;7930.654;630.5113;63.399667;0.74434077
229750;229750;295.2786;7040.4752;776.09349;7816.5687;381.01101;63.390825;0.74465228
230000;230000;298.76551;7123.6154;787.9648;7911.5802;340.11264;63.548962;0.73910707
230250;230250;299.92068;7151.1587;808.42931;7959.588;459.2831;63.609213;0.7370088
230500;230500;298.23186;7110.8912;746.50567;7857.3969;743.22643;63.453357;0.74245291
230750;230750;297.99544;7105.2542;804.86936;7910.1235;610.48508;63.526551;0.73988957
231000;231000;295.33029;7041.7077;666.57469;7708.2823;286.75262;63.646816;0.73570326
231250;231250;302.20245;7205.5639;721.96449;7927.5284;631.95255;63.430273;0.7432638
231500;231500;294.37848;7019.0131;671.18104;7690.1941;695.92823;63.482248;0.7414397
231750;231750;297.94585;7104.0717;832.03575;7936.1074;771.9953;63.549632;0.7390837
232000;232000;297.37837;7090.5411;864.62282;7955.1639;758.74702;63.537786;0.73949716
232250;232250;300.83985;7173.0749;713.56502;7886.64;341.55045;63.573193;0.73826226
232500;232500;297.17518;7085.6963;751.44243;7837.1388;283.58952;63.449402;0.74259176
232750;232750;303.98929;7248.1686;766.00655;8014.1752;395.57434;63.421153;0.74358451
233000;233000;297.93066;7103.7095;717.10166;7820.8112;446.63326;63.497111;0.74091917
233250;233250;299.79807;7148.2351;832.62455;7980.8597;459.77734;63.474892;0.7416975
233500;233500;297.52743;7094.0951;653.32269;7747.4178;621.71833;63.491381;0.74111979
233750;233750;299.16647;7133.1755;779.69156;7912.8671;412.52592;63.470297;0.74185862
234000;234000;301.22239;7182.1959;704.41087;7886.6067;289.1544;63.482187;0.74144185
234250;234250;296.54745;7070.7289;715.746;7786.4749;152.68492;63.461265;0.74217541
234500;234500;304.58606;7262.3976;791.91945;8054.317;567.57954;63.360471;0.745723
234750;234750;298.72635;7122.6816;689.54377;7812.2254;397.45655;63.539298;0.73944435
235000;235000;301.36308;7185.5505;801.69858;7987.2491;250.86671;63.512283;0.74038831
235250;235250;297.92275;7103.5211;767.63378;7871.1548;638.89871;63.421772;0.74356274
235500;235500;301.41292;7186.7389;842.3865;8029.1254;249.46229;63.573804;0.73824095
235750;235750;300.56417;7166.5016;760.94238;7927.444;524.39284;63.534712;0.73960449
236000;236000;298.58305;7119.2649;765.09783;7884.3627;477.66976;63.504367;0.74066525
236250;236250;300.73928;7170.6769;912.4843;8083.1612;674.41112;63.540436;0.73940462
236500;236500;294.79451;7028.9329;812.97809;7841.911;733.75196;63.598424;0.73738392
236750;236750;301.3747;7185.8276;779.08515;7964.9128;1016.1145;63.400437;0.74431363
237000;237000;298.85285;7125.6977;671.96362;7797.6613;798.37163;63.404924;0.74415562
237250;237250;297.17116;7085.6003;794.16611;7879.7664;536.07024;63.532744;0.73967321
237500;237500;298.34322;7113.5466;740.08929;7853.6358;305.61978;63.506507;0.74059036
237750;237750;297.12738;7084.5566;699.59266;7784.1493;452.65441;63.496875;0.74092743
238000;238000;302.35276;7209.1479;668.20746;7877.3554;753.93778;63.438352;0.74297989
